cat_name;cat_url;syb_cat_name;syb_cat_url;art_id;art_title;art_url;desc;art_img;param
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;18;"Dahua DH-IPC-HFW4300EP-0600B";http://dahua-russia.ru/product/DH-IPC-HFW4300EP-0600B;"1/3&rdquo; 3M Aptina CMOS, 6mm fixed lens, H.264 &amp; MJPEG, 20fps@3.0M(2048&times;1536)/30fps@1080P, Color: 0.01Lux/F1.2, DWDR, Day/Night, 3DNR, Auto iris, AWB, AGC, BLC, IR LED 30m, IP66, DC12V/PoE,-20&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429182552742;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-20 ... 60, Длина, мм:168.1, Ширина, мм:66, Высота, мм:58.4, Вес, гр:500"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;19;"Dahua DH-IPC-HFW4300EP-0800B";http://dahua-russia.ru/product/DH-IPC-HFW4300EP-0800B;"1/3&rdquo; 3M Aptina CMOS, 8mm fixed lens, H.264 &amp; MJPEG, 20fps@3.0M(2048&times;1536)/30fps@1080P, Color: 0.01Lux/F1.2, DWDR, Day/Night, 3DNR, Auto iris, AWB, AGC, BLC, IR LED 30m, IP66, DC12V/PoE,-20&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429182539279;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:8, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-20 ... 60, Длина, мм:168.1, Ширина, мм:66, Высота, мм:58.4, Вес, гр:500"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;20;"Dahua DH-IPC-HFW5200EP-VF";http://dahua-russia.ru/product/DH-IPC-HFW5200EP-VF;"1/2.8&rdquo; 2M Exmor CMOS, 2.7-12mm vari-focal lens, H.264 &amp; MJPEG, 30fps@1080P, Color: 0.01Lux/F1.4, DWDR, Day/Night, 3DNR, AWB, AGC, Alarm In/Out - 2/1, Audio In/Out - 1/1, BNC, Micro SD, IR LED 30m, IP66, DC12V/PoE, -30&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429183582186;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.8, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Варифокальный, Фокусное расстояние объектива:2.8 ... 12, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Да, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, 24V AC, Температура:-30 ... 60, Длина, мм:273.3, Ширина, мм:94.8, Высота, мм:94.8, Вес, гр:1250"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;21;"Dahua DH-IPC-HFW5200EP-H-VF";http://dahua-russia.ru/product/DH-IPC-HFW5200EP-H-VF;"1/2.8&rdquo; 2M Exmor CMOS, 2.7-12mm vari-focal lens, H.264 &amp; MJPEG, 30fps@1080P, Color: 0.01Lux/F1.4, DWDR, Day/Night, 3DNR, AWB, AGC, Alarm In/Out - 2/1, Audio In/Out - 1/1, BNC, Micro SD, IR LED 30m, IP66, DC12V/PoE, Heater, -40&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429183560715;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.8, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Варифокальный, Фокусное расстояние объектива:2.8 ... 12, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Да, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, 24V AC, Температура:-30 ... 60, Длина, мм:273.3, Ширина, мм:94.8, Высота, мм:94.8, Вес, гр:1250"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;22;"Dahua DH-IPC-HFW5200EP-Z";http://dahua-russia.ru/product/DH-IPC-HFW5200EP-Z;"1/2.8&rdquo; 2M Exmor CMOS, 3-9mm motorized lens, H.264 &amp; MJPEG, 20fps@3.0M(2048&times;1536)/30fps@1080P, Color: 0.01Lux/F1.4, DWDR, Day/Night, 3DNR, AWB, AGC, Alarm In/Out - 2/1, Audio In/Out - 1/1, BNC, Micro SD, IR LED 30m, IP66, DC12V/PoE, -30&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429183551704;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.8, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Варифокальный, Фокусное расстояние объектива:3 ... 9, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Да, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, 24V AC, Температура:-30 ... 60, Длина, мм:273.3, Ширина, мм:94.8, Высота, мм:94.8, Вес, гр:1250"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;23;"Dahua DH-IPC-HFW5200EP-H-Z";http://dahua-russia.ru/product/DH-IPC-HFW5200EP-H-Z;"1/2.8&rdquo; 2M Exmor CMOS, 3-9mm motorized lens, H.264 &amp; MJPEG, 20fps@3.0M(2048&times;1536)/30fps@1080P, Color: 0.01Lux/F1.4, DWDR, Day/Night, 3DNR, AWB, AGC, Alarm In/Out - 2/1, Audio In/Out - 1/1, BNC, Micro SD, IR LED 30m, IP66, DC12V/PoE, Heater, -40&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429183541401;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.8, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Варифокальный, Фокусное расстояние объектива:3 ... 9, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Да, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, 24V AC, Температура:-30 ... 60, Длина, мм:273.3, Ширина, мм:94.8, Высота, мм:94.8, Вес, гр:1250"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;24;"Dahua DH-IPC-HFW4200SP-0360B";http://dahua-russia.ru/product/DH-IPC-HFW4200SP-0360B;"1/2.8&rdquo; 2M Exmor CMOS, 3.6mm fixed lens, H.264 &amp; MJPEG, 30fps@1080P, Color: 0.1Lux/F1.2, DWDR, Day/Night, 3DNR, Auto iris, AWB, AGC, BLC, IR LED 30m, IP66, DC12V/PoE,-20&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429182316588;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:160, Ширина, мм:66, Высота, мм:70, Вес, гр:420"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;25;"Dahua DH-IPC-HFW4200SP-0600B";http://dahua-russia.ru/product/DH-IPC-HFW4200SP-0600B;"1/2.8&rdquo; 2M Exmor CMOS, 6mm fixed lens, H.264 &amp; MJPEG, 30fps@1080P, Color: 0.1Lux/F1.2, DWDR, Day/Night, 3DNR, Auto iris, AWB, AGC, BLC, IR LED 30m, IP66, DC12V/PoE,-20&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429182326828;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:160, Ширина, мм:66, Высота, мм:70, Вес, гр:420"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;26;"Dahua DH-IPC-HFW4200SP-0800B";http://dahua-russia.ru/product/DH-IPC-HFW4200SP-0800B;"1/2.8&rdquo; 2M Exmor CMOS, 8mm fixed lens, H.264 &amp; MJPEG, 30fps@1080P, Color: 0.1Lux/F1.2, DWDR, Day/Night, 3DNR, Auto iris, AWB, AGC, BLC, IR LED 30m, IP66, DC12V/PoE,-20&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429182338504;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:8, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:160, Ширина, мм:66, Высота, мм:70, Вес, гр:420"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Цилиндрические камеры";http://dahua-russia.ru/catalog/ip-bullet;27;"Dahua DH-IPC-HFW4200EP-0360B";http://dahua-russia.ru/product/DH-IPC-HFW4200EP-0360B;"1/2.8&rdquo; 2M Exmor CMOS, 3.6mm fixed lens, H.264 &amp; MJPEG, 30fps@1080P, Color: 0.1Lux/F1.2, DWDR, Day/Night, 3DNR, Auto iris, AWB, AGC, BLC, IR LED 30m, IP66, DC12V/PoE,-20&deg;C~+60&deg;C";http://dahua-russia.ru/imgs/1429182350038;"Тип устройства:IP-видеокамера, Тип корпуса:Цилиндрическая (BULLET), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.005, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-20 ... 60, Длина, мм:168.1, Ширина, мм:66, Высота, мм:58.4, Вес, гр:500"
